"ID";"TIME";"STATUS"
"1139";"2024-06-25 13:26:47";"F_ON"
"1140";"2024-06-25 13:26:53";"F_OFF"
"1141";"2024-06-25 13:29:59";"F_ON"
"1142";"2024-06-25 13:30:07";"F_OFF"
"1143";"2024-06-25 13:30:13";"F_ON"
"1144";"2024-06-25 13:52:56";"F_OFF"
"1145";"2024-06-25 13:53:02";"F_ON"
"1146";"2024-06-25 13:53:08";"F_OFF"
"1147";"2024-06-25 14:50:02";"F_ON"
"1148";"2024-06-25 14:50:08";"F_OFF"
"1149";"2024-06-25 14:50:45";"F_ON"
"1150";"2024-06-25 14:50:52";"F_OFF"
"1151";"2024-06-25 14:51:39";"F_ON"
"1152";"2024-06-25 14:51:45";"F_OFF"
"1153";"2024-06-25 14:52:41";"F_ON"
"1154";"2024-06-25 14:52:48";"F_OFF"
"1155";"2024-06-25 14:53:01";"F_ON"
"1156";"2024-06-25 14:53:07";"F_OFF"
"1157";"2024-06-25 14:53:24";"F_ON"
"1158";"2024-06-25 14:53:30";"F_OFF"
"1159";"2024-06-25 14:53:36";"F_ON"
"1160";"2024-06-25 14:53:42";"F_OFF"
"1161";"2024-06-25 14:54:07";"F_ON"
"1162";"2024-06-25 14:54:14";"F_OFF"
"1163";"2024-06-25 14:54:22";"F_ON"
"1164";"2024-06-25 14:54:29";"F_OFF"
"1165";"2024-06-25 14:54:49";"F_ON"
"1166";"2024-06-25 14:54:55";"F_OFF"
"1167";"2024-06-25 14:55:07";"F_ON"
"1168";"2024-06-25 14:55:15";"F_OFF"
"1169";"2024-06-25 14:55:22";"F_ON"
"1170";"2024-06-25 15:06:45";"F_OFF"
"1171";"2024-06-25 15:06:53";"F_ON"
"1172";"2024-06-25 15:06:59";"F_OFF"
"1173";"2024-06-25 15:07:18";"F_ON"
"1174";"2024-06-25 15:07:24";"F_OFF"
"1175";"2024-06-25 15:33:45";"F_ON"
"1176";"2024-06-25 16:05:51";"F_OFF"
"1177";"2024-06-25 16:17:31";"F_ON"
"1178";"2024-06-25 16:36:36";"F_OFF"
"1179";"2024-06-25 16:36:44";"F_ON"
"1180";"2024-06-25 16:36:51";"F_OFF"
"1181";"2024-06-25 16:39:05";"F_ON"
"1182";"2024-06-25 16:39:13";"F_OFF"
"1183";"2024-06-25 16:39:19";"F_ON"
"1184";"2024-06-25 20:33:38";"F_OFF"
"1185";"2024-06-25 20:33:45";"F_ON"
"1186";"2024-06-25 20:33:50";"F_OFF"
"1187";"2024-06-25 20:33:56";"F_ON"
"1188";"2024-06-25 20:34:02";"F_OFF"
"1189";"2024-06-25 20:39:45";"F_ON"
"1190";"2024-06-25 20:39:54";"F_OFF"
"1191";"2024-06-25 20:39:59";"F_ON"
"1192";"2024-06-25 20:51:16";"F_OFF"
"1193";"2024-06-25 20:51:25";"F_ON"
"1194";"2024-06-25 20:51:33";"F_OFF"
"1195";"2024-06-25 20:57:24";"F_ON"
"1196";"2024-06-25 20:57:30";"F_OFF"
"1197";"2024-06-25 20:57:47";"F_ON"
"1198";"2024-06-25 21:09:28";"F_OFF"
"1199";"2024-06-25 21:09:38";"F_ON"
"1200";"2024-06-25 21:09:45";"F_OFF"
"1201";"2024-06-25 21:13:03";"F_ON"
"1202";"2024-06-25 21:13:11";"F_OFF"
"1203";"2024-06-25 21:13:23";"F_ON"
"1204";"2024-06-26 00:22:07";"F_OFF"
"1205";"2024-06-26 00:22:13";"F_ON"
"1206";"2024-06-26 00:22:20";"F_OFF"
"1207";"2024-06-26 00:22:26";"F_ON"
"1208";"2024-06-26 00:22:32";"F_OFF"
"1209";"2024-06-26 00:23:11";"F_ON"
"1210";"2024-06-26 00:23:19";"F_OFF"
"1211";"2024-06-26 00:23:31";"F_ON"
"1212";"2024-06-26 00:24:52";"F_OFF"
"1213";"2024-06-26 00:26:18";"F_ON"
"1214";"2024-06-26 00:26:24";"F_OFF"
"1215";"2024-06-26 00:26:48";"F_ON"
"1216";"2024-06-26 00:26:56";"F_OFF"
"1217";"2024-06-26 00:27:23";"F_ON"
"1218";"2024-06-26 00:27:31";"F_OFF"
"1219";"2024-06-26 00:27:54";"F_ON"
"1220";"2024-06-26 00:28:02";"F_OFF"
"1221";"2024-06-26 00:28:41";"F_ON"
"1222";"2024-06-26 00:28:50";"F_OFF"
"1223";"2024-06-26 00:29:10";"F_ON"
"1224";"2024-06-26 00:29:16";"F_OFF"
"1225";"2024-06-26 00:30:16";"F_ON"
"1226";"2024-06-26 00:30:24";"F_OFF"
"1227";"2024-06-26 00:30:32";"F_ON"
"1228";"2024-06-26 00:30:39";"F_OFF"
"1229";"2024-06-26 00:33:38";"F_ON"
"1230";"2024-06-26 00:33:46";"F_OFF"
"1231";"2024-06-26 00:34:53";"F_ON"
"1232";"2024-06-26 00:34:59";"F_OFF"
"1233";"2024-06-26 00:35:36";"F_ON"
"1234";"2024-06-26 00:35:42";"F_OFF"
"1235";"2024-06-26 00:35:57";"F_ON"
"1236";"2024-06-26 00:36:05";"F_OFF"
"1237";"2024-06-26 00:36:11";"F_ON"
"1238";"2024-06-26 00:36:17";"F_OFF"
"1239";"2024-06-26 00:36:24";"F_ON"
"1240";"2024-06-26 00:48:11";"F_OFF"
"1241";"2024-06-26 00:50:18";"F_ON"
"1242";"2024-06-26 00:50:26";"F_OFF"
"1243";"2024-06-26 00:50:32";"F_ON"
"1244";"2024-06-26 00:50:38";"F_OFF"
"1245";"2024-06-26 00:50:50";"F_ON"
"1246";"2024-06-26 01:06:20";"F_OFF"
"1247";"2024-06-26 01:07:33";"F_ON"
"1248";"2024-06-26 01:07:42";"F_OFF"
"1249";"2024-06-26 01:08:24";"F_ON"
"1250";"2024-06-26 01:08:32";"F_OFF"
"1251";"2024-06-26 01:08:38";"F_ON"
"1252";"2024-06-26 01:08:44";"F_OFF"
"1253";"2024-06-26 01:08:52";"F_ON"
"1254";"2024-06-26 03:47:20";"F_OFF"
"1255";"2024-06-26 03:55:07";"F_ON"
"1256";"2024-06-26 03:55:15";"F_OFF"
"1257";"2024-06-26 03:55:21";"F_ON"
"1258";"2024-06-26 03:55:27";"F_OFF"
"1259";"2024-06-26 03:55:35";"F_ON"
"1260";"2024-06-26 04:12:53";"F_OFF"
"1261";"2024-06-26 04:23:23";"F_ON"
"1262";"2024-06-26 04:23:31";"F_OFF"
"1263";"2024-06-26 04:23:36";"F_ON"
"1264";"2024-06-26 04:23:43";"F_OFF"
"1265";"2024-06-26 04:23:54";"F_ON"
"1266";"2024-06-26 04:45:07";"F_OFF"
"1267";"2024-06-26 04:55:53";"F_ON"
"1268";"2024-06-26 04:56:01";"F_OFF"
"1269";"2024-06-26 04:56:16";"F_ON"
"1270";"2024-06-26 05:22:51";"F_OFF"
"1271";"2024-06-26 05:34:30";"F_ON"
"1272";"2024-06-26 05:34:36";"F_OFF"
"1273";"2024-06-26 05:34:52";"F_ON"
"1274";"2024-06-26 05:35:00";"F_OFF"
"1275";"2024-06-26 05:35:06";"F_ON"
"1276";"2024-06-26 05:35:16";"F_OFF"
"1277";"2024-06-26 05:35:23";"F_ON"
"1278";"2024-06-26 05:35:35";"F_OFF"
"1279";"2024-06-26 05:35:49";"F_ON"
"1280";"2024-06-26 06:13:41";"F_OFF"
"1281";"2024-06-26 06:26:48";"F_ON"
"1282";"2024-06-26 06:26:57";"F_OFF"
"1283";"2024-06-26 06:27:20";"F_ON"
"1284";"2024-06-26 06:27:26";"F_OFF"
"1285";"2024-06-26 06:27:53";"F_ON"
"1286";"2024-06-26 07:10:18";"F_OFF"
"1287";"2024-06-26 07:23:35";"F_ON"
"1288";"2024-06-26 07:23:41";"F_OFF"
"1289";"2024-06-26 07:24:04";"F_ON"
"1290";"2024-06-26 07:24:12";"F_OFF"
"1291";"2024-06-26 07:24:26";"F_ON"
"1292";"2024-06-26 07:24:34";"F_OFF"
"1293";"2024-06-26 07:24:40";"F_ON"
"1294";"2024-06-26 07:24:46";"F_OFF"
"1295";"2024-06-26 07:24:54";"F_ON"
"1296";"2024-06-26 07:43:36";"F_OFF"
"1297";"2024-06-26 07:43:42";"F_ON"
"1298";"2024-06-26 07:43:48";"F_OFF"
"1299";"2024-06-26 07:58:08";"F_ON"
"1300";"2024-06-26 07:58:15";"F_OFF"
"1301";"2024-06-26 07:58:24";"F_ON"
"1302";"2024-06-26 07:58:30";"F_OFF"
"1303";"2024-06-26 07:58:53";"F_ON"
"1304";"2024-06-26 07:59:01";"F_OFF"
"1305";"2024-06-26 07:59:07";"F_ON"
"1306";"2024-06-26 07:59:14";"F_OFF"
"1307";"2024-06-26 07:59:28";"F_ON"
"1308";"2024-06-26 08:27:08";"F_OFF"
"1309";"2024-06-26 08:27:15";"F_ON"
"1310";"2024-06-26 08:27:21";"F_OFF"
"1311";"2024-06-26 08:44:07";"F_ON"
"1312";"2024-06-26 08:44:15";"F_OFF"
"1313";"2024-06-26 08:44:31";"F_ON"
"1314";"2024-06-26 08:44:39";"F_OFF"
"1315";"2024-06-26 08:44:54";"F_ON"
"1316";"2024-06-26 08:45:02";"F_OFF"
"1317";"2024-06-26 08:45:09";"F_ON"
"1318";"2024-06-26 08:45:15";"F_OFF"
"1319";"2024-06-26 08:45:29";"F_ON"
"1320";"2024-06-26 08:52:59";"F_OFF"
"1321";"2024-06-26 09:15:39";"F_ON"
"1322";"2024-06-26 09:15:48";"F_OFF"
"1323";"2024-06-26 09:16:13";"F_ON"
"1324";"2024-06-26 09:16:19";"F_OFF"
"1325";"2024-06-26 09:16:44";"F_ON"
"1326";"2024-06-26 09:16:52";"F_OFF"
"1327";"2024-06-26 09:17:06";"F_ON"
"1328";"2024-06-26 09:17:14";"F_OFF"
"1329";"2024-06-26 09:17:28";"F_ON"
"1330";"2024-06-26 09:17:36";"F_OFF"
"1331";"2024-06-26 09:17:42";"F_ON"
"1332";"2024-06-26 09:17:48";"F_OFF"
"1333";"2024-06-26 09:18:00";"F_ON"
"1334";"2024-06-26 09:18:08";"F_OFF"
"1335";"2024-06-26 09:18:14";"F_ON"
"1336";"2024-06-26 09:18:22";"F_OFF"
"1337";"2024-06-26 09:18:29";"F_ON"
"1338";"2024-06-26 09:18:36";"F_OFF"
"1339";"2024-06-26 09:18:44";"F_ON"
"1340";"2024-06-26 09:20:02";"F_OFF"
"1341";"2024-06-26 09:46:54";"F_ON"
"1342";"2024-06-26 09:47:02";"F_OFF"
"1343";"2024-06-26 09:47:26";"F_ON"
"1344";"2024-06-26 09:47:32";"F_OFF"
"1345";"2024-06-26 09:47:53";"F_ON"
"1346";"2024-06-26 09:48:01";"F_OFF"
"1347";"2024-06-26 09:48:07";"F_ON"
"1348";"2024-06-26 09:48:13";"F_OFF"
"1349";"2024-06-26 09:48:32";"F_ON"
"1350";"2024-06-26 09:48:40";"F_OFF"
"1351";"2024-06-26 09:48:47";"F_ON"
"1352";"2024-06-26 09:48:53";"F_OFF"
"1353";"2024-06-26 09:49:06";"F_ON"
"1354";"2024-06-26 09:49:13";"F_OFF"
"1355";"2024-06-26 09:49:23";"F_ON"
"1356";"2024-06-26 11:52:10";"F_OFF"
"1357";"2024-06-26 11:52:18";"F_ON"
"1358";"2024-06-26 11:52:27";"F_OFF"
"1359";"2024-06-26 11:53:05";"F_ON"
"1360";"2024-06-26 11:53:13";"F_OFF"
"1361";"2024-06-26 11:53:23";"F_ON"
"1362";"2024-06-26 11:53:29";"F_OFF"
"1363";"2024-06-26 11:53:38";"F_ON"
"1364";"2024-06-26 11:53:44";"F_OFF"
"1365";"2024-06-26 11:53:54";"F_ON"
"1366";"2024-06-26 11:54:02";"F_OFF"
"1367";"2024-06-26 11:54:08";"F_ON"
"1368";"2024-06-26 12:14:45";"F_OFF"
"1369";"2024-06-26 12:14:51";"F_ON"
"1370";"2024-06-26 12:15:00";"F_OFF"
"1371";"2024-06-26 12:15:06";"F_ON"
"1372";"2024-06-26 12:15:13";"F_OFF"
"1373";"2024-06-26 12:15:34";"F_ON"
"1374";"2024-06-26 12:15:42";"F_OFF"
"1375";"2024-06-26 12:15:53";"F_ON"
"1376";"2024-06-26 12:37:48";"F_OFF"
"1377";"2024-06-26 12:37:54";"F_ON"
"1378";"2024-06-26 12:38:00";"F_OFF"
"1379";"2024-06-26 12:39:41";"F_ON"
"1380";"2024-06-26 12:39:49";"F_OFF"
"1381";"2024-06-26 12:39:54";"F_ON"
"1382";"2024-06-26 12:40:01";"F_OFF"
"1383";"2024-06-26 12:42:02";"F_OFF"
"1384";"2024-06-26 12:42:20";"F_ON"
"1385";"2024-06-26 12:42:28";"F_OFF"
"1386";"2024-06-26 12:42:35";"F_ON"
"1387";"2024-06-26 12:42:41";"F_OFF"
"1388";"2024-06-26 12:42:49";"F_ON"
"1389";"2024-06-26 12:59:56";"F_OFF"
"1390";"2024-06-26 13:00:02";"F_ON"
"1391";"2024-06-26 13:00:08";"F_OFF"
"1392";"2024-06-26 13:02:04";"F_ON"
"1393";"2024-06-26 13:02:12";"F_OFF"
"1394";"2024-06-26 13:02:18";"F_ON"
"1395";"2024-06-26 13:02:24";"F_OFF"
"1396";"2024-06-26 13:04:20";"F_ON"
"1397";"2024-06-26 13:04:28";"F_OFF"
"1398";"2024-06-26 13:04:44";"F_ON"
"1399";"2024-06-26 13:04:52";"F_OFF"
"1400";"2024-06-26 13:04:58";"F_ON"
"1401";"2024-06-26 13:05:04";"F_OFF"
"1402";"2024-06-26 13:05:16";"F_ON"
"1403";"2024-06-27 00:03:23";"F_OFF"
"1404";"2024-06-27 00:03:29";"F_ON"
"1405";"2024-06-27 00:03:37";"F_OFF"
"1406";"2024-06-27 00:06:32";"F_ON"
"1407";"2024-06-27 00:06:38";"F_OFF"
"1408";"2024-06-27 00:24:21";"F_ON"
"1409";"2024-06-27 00:24:29";"F_OFF"
"1410";"2024-06-27 00:24:38";"F_ON"
"1411";"2024-06-27 00:36:51";"F_OFF"
"1412";"2024-06-27 00:47:35";"F_ON"
"1413";"2024-06-27 00:47:41";"F_OFF"
"1414";"2024-06-27 00:47:57";"F_ON"
"1415";"2024-06-27 00:58:56";"F_OFF"
"1416";"2024-06-27 01:16:58";"F_ON"
"1417";"2024-06-27 01:17:04";"F_OFF"
"1418";"2024-06-27 01:17:20";"F_ON"
"1419";"2024-06-27 01:25:07";"F_OFF"
"1420";"2024-06-27 01:40:39";"F_ON"
"1421";"2024-06-27 01:40:45";"F_OFF"
"1422";"2024-06-27 01:41:04";"F_ON"
"1423";"2024-06-27 01:41:12";"F_OFF"
"1424";"2024-06-27 01:41:22";"F_ON"
"1425";"2024-06-27 01:51:58";"F_OFF"
"1426";"2024-06-27 01:52:05";"F_ON"
"1427";"2024-06-27 01:52:11";"F_OFF"
"1428";"2024-06-27 02:05:42";"F_ON"
"1429";"2024-06-27 02:05:50";"F_OFF"
"1430";"2024-06-27 02:06:07";"F_ON"
"1431";"2024-06-27 02:21:23";"F_OFF"
"1432";"2024-06-27 02:28:11";"F_ON"
"1433";"2024-06-27 02:28:20";"F_OFF"
"1434";"2024-06-27 02:28:36";"F_ON"
"1435";"2024-06-27 02:28:44";"F_OFF"
"1436";"2024-06-27 02:28:50";"F_ON"
"1437";"2024-06-27 02:53:48";"F_OFF"
"1438";"2024-06-27 02:57:45";"F_ON"
"1439";"2024-06-27 02:57:51";"F_OFF"
"1440";"2024-06-27 02:58:05";"F_ON"
"1441";"2024-06-27 03:23:15";"F_OFF"
"1442";"2024-06-27 03:30:23";"F_ON"
"1443";"2024-06-27 03:30:31";"F_OFF"
"1444";"2024-06-27 03:30:37";"F_ON"
"1445";"2024-06-27 03:30:43";"F_OFF"
"1446";"2024-06-27 03:30:49";"F_ON"
"1447";"2024-06-27 03:49:41";"F_OFF"
"1448";"2024-06-27 03:59:59";"F_ON"
"1449";"2024-06-27 04:00:05";"F_OFF"
"1450";"2024-06-27 04:00:19";"F_ON"
"1451";"2024-06-27 04:00:27";"F_OFF"
"1452";"2024-06-27 04:00:34";"F_ON"
"1453";"2024-06-27 04:00:39";"F_OFF"
"1454";"2024-06-27 04:00:48";"F_ON"
"1455";"2024-06-27 04:16:52";"F_OFF"
"1456";"2024-06-27 04:29:17";"F_ON"
"1457";"2024-06-27 04:29:23";"F_OFF"
"1458";"2024-06-27 04:29:38";"F_ON"
"1459";"2024-06-27 04:29:44";"F_OFF"
"1460";"2024-06-27 04:29:56";"F_ON"
"1461";"2024-06-27 04:50:48";"F_OFF"
"1462";"2024-06-27 05:02:16";"F_ON"
"1463";"2024-06-27 05:02:24";"F_OFF"
"1464";"2024-06-27 05:02:38";"F_ON"
"1465";"2024-06-27 05:02:47";"F_OFF"
"1466";"2024-06-27 05:02:53";"F_ON"
"1467";"2024-06-27 05:02:59";"F_OFF"
"1468";"2024-06-27 05:03:09";"F_ON"
"1469";"2024-06-27 05:24:56";"F_OFF"
"1470";"2024-06-27 05:36:23";"F_ON"
"1471";"2024-06-27 05:36:31";"F_OFF"
"1472";"2024-06-27 05:36:47";"F_ON"
"1473";"2024-06-27 05:36:56";"F_OFF"
"1474";"2024-06-27 05:37:01";"F_ON"
"1475";"2024-06-27 05:56:09";"F_OFF"
"1476";"2024-06-27 06:08:42";"F_ON"
"1477";"2024-06-27 06:08:50";"F_OFF"
"1478";"2024-06-27 06:09:09";"F_ON"
"1479";"2024-06-27 06:09:17";"F_OFF"
"1480";"2024-06-27 06:09:31";"F_ON"
"1481";"2024-06-27 06:30:32";"F_OFF"
"1482";"2024-06-27 06:43:26";"F_ON"
"1483";"2024-06-27 06:43:32";"F_OFF"
"1484";"2024-06-27 06:43:52";"F_ON"
"1485";"2024-06-27 06:44:00";"F_OFF"
"1486";"2024-06-27 06:44:06";"F_ON"
"1487";"2024-06-27 06:44:13";"F_OFF"
"1488";"2024-06-27 06:44:26";"F_ON"
"1489";"2024-06-27 06:44:34";"F_OFF"
"1490";"2024-06-27 06:44:40";"F_ON"
"1491";"2024-06-27 06:44:47";"F_OFF"
"1492";"2024-06-27 06:44:53";"F_ON"
"1493";"2024-06-27 07:01:25";"F_OFF"
"1494";"2024-06-27 07:14:25";"F_ON"
"1495";"2024-06-27 07:14:30";"F_OFF"
"1496";"2024-06-27 07:14:53";"F_ON"
"1497";"2024-06-27 07:15:02";"F_OFF"
"1498";"2024-06-27 07:15:16";"F_ON"
"1499";"2024-06-27 07:15:24";"F_OFF"
"1500";"2024-06-27 07:15:31";"F_ON"
"1501";"2024-06-27 07:15:39";"F_OFF"
"1502";"2024-06-27 07:15:46";"F_ON"
"1503";"2024-06-27 07:31:40";"F_OFF"
"1504";"2024-06-27 07:45:41";"F_ON"
"1505";"2024-06-27 07:45:49";"F_OFF"
"1506";"2024-06-27 07:46:07";"F_ON"
"1507";"2024-06-27 07:46:15";"F_OFF"
"1508";"2024-06-27 07:46:29";"F_ON"
"1509";"2024-06-27 08:05:56";"F_OFF"
"1510";"2024-06-27 08:19:45";"F_ON"
"1511";"2024-06-27 08:19:52";"F_OFF"
"1512";"2024-06-27 08:20:12";"F_ON"
"1513";"2024-06-27 08:20:21";"F_OFF"
"1514";"2024-06-27 08:20:27";"F_ON"
"1515";"2024-06-27 08:20:33";"F_OFF"
"1516";"2024-06-27 08:20:43";"F_ON"
"1517";"2024-06-27 08:40:51";"F_OFF"
"1518";"2024-06-27 08:55:13";"F_ON"
"1519";"2024-06-27 08:55:19";"F_OFF"
"1520";"2024-06-27 08:55:38";"F_ON"
"1521";"2024-06-27 08:55:46";"F_OFF"
"1522";"2024-06-27 08:55:53";"F_ON"
"1523";"2024-06-27 08:55:59";"F_OFF"
"1524";"2024-06-27 08:56:09";"F_ON"
"1525";"2024-06-27 09:12:06";"F_OFF"
"1526";"2024-06-27 09:26:05";"F_ON"
"1527";"2024-06-27 09:26:13";"F_OFF"
"1528";"2024-06-27 09:26:27";"F_ON"
"1529";"2024-06-27 09:26:36";"F_OFF"
"1530";"2024-06-27 09:26:42";"F_ON"
"1531";"2024-06-27 09:26:49";"F_OFF"
"1532";"2024-06-27 09:26:57";"F_ON"
"1533";"2024-06-27 09:27:03";"F_OFF"
"1534";"2024-06-27 09:27:09";"F_ON"
"1535";"2024-06-27 09:27:16";"F_OFF"
"1536";"2024-06-27 09:27:24";"F_ON"
"1537";"2024-06-27 09:39:13";"F_OFF"
"1538";"2024-06-27 09:53:19";"F_ON"
"1539";"2024-06-27 09:53:25";"F_OFF"
"1540";"2024-06-27 09:53:45";"F_ON"
"1541";"2024-06-27 09:53:56";"F_OFF"
"1542";"2024-06-27 09:54:02";"F_ON"
"1543";"2024-06-27 09:54:08";"F_OFF"
"1544";"2024-06-27 09:54:18";"F_ON"
"1545";"2024-06-27 09:54:27";"F_OFF"
"1546";"2024-06-27 09:54:33";"F_ON"
"1547";"2024-06-27 09:54:39";"F_OFF"
"1548";"2024-06-27 09:54:46";"F_ON"
"1549";"2024-06-27 10:02:50";"F_OFF"
"1550";"2024-06-27 10:15:48";"F_ON"
"1551";"2024-06-27 10:15:56";"F_OFF"
"1552";"2024-06-27 10:16:08";"F_ON"
"1553";"2024-06-27 10:16:16";"F_OFF"
"1554";"2024-06-27 10:16:25";"F_ON"
"1555";"2024-06-27 10:16:31";"F_OFF"
"1556";"2024-06-27 10:16:41";"F_ON"
"1557";"2024-06-27 11:52:38";"F_OFF"
"1558";"2024-06-27 12:01:50";"F_ON"
"1559";"2024-06-27 12:01:58";"F_OFF"
"1560";"2024-06-27 12:02:05";"F_ON"
"1561";"2024-06-27 12:02:11";"F_OFF"
"1562";"2024-06-27 12:02:23";"F_ON"
"1563";"2024-06-27 12:14:58";"F_OFF"
"1564";"2024-06-27 12:24:43";"F_ON"
"1565";"2024-06-27 12:24:49";"F_OFF"
"1566";"2024-06-27 12:25:04";"F_ON"
"1567";"2024-06-27 12:37:28";"F_OFF"
"1568";"2024-06-27 12:38:09";"F_ON"
"1569";"2024-06-27 12:38:17";"F_OFF"
"1570";"2024-06-27 12:38:29";"F_ON"
"1571";"2024-06-27 12:38:37";"F_OFF"
"1572";"2024-06-27 12:38:44";"F_ON"
"1573";"2024-06-27 13:48:59";"F_OFF"
"1574";"2024-06-27 13:49:06";"F_ON"
"1575";"2024-06-27 13:49:11";"F_OFF"
"1576";"2024-06-27 13:51:00";"F_ON"
"1577";"2024-06-27 13:51:07";"F_OFF"
"1578";"2024-06-27 13:51:29";"F_ON"
"1579";"2024-06-27 13:51:38";"F_OFF"
"1580";"2024-06-27 13:52:04";"F_ON"
"1581";"2024-06-27 13:52:12";"F_OFF"
"1582";"2024-06-27 13:53:54";"F_ON"
"1583";"2024-06-27 13:54:02";"F_OFF"
"1584";"2024-06-27 13:54:17";"F_ON"
"1585";"2024-06-27 13:54:25";"F_OFF"
"1586";"2024-06-27 14:00:43";"F_ON"
"1587";"2024-06-27 14:00:51";"F_OFF"
"1588";"2024-06-27 14:01:07";"F_ON"
"1589";"2024-06-27 14:01:15";"F_OFF"
"1590";"2024-06-27 14:01:21";"F_ON"
"1591";"2024-06-27 14:01:27";"F_OFF"
"1592";"2024-06-27 14:01:35";"F_ON"
"1593";"2024-06-27 14:11:29";"F_OFF"
"1594";"2024-06-27 14:11:36";"F_ON"
"1595";"2024-06-27 14:11:44";"F_OFF"
"1596";"2024-06-27 14:12:11";"F_ON"
"1597";"2024-06-27 14:12:19";"F_OFF"
"1598";"2024-06-27 14:12:26";"F_ON"
"1599";"2024-06-27 14:12:31";"F_OFF"
"1600";"2024-06-27 14:13:21";"F_OFF"
"1601";"2024-06-27 14:13:44";"F_ON"
"1602";"2024-06-27 14:13:53";"F_OFF"
"1603";"2024-06-27 14:14:09";"F_ON"
"1604";"2024-06-27 14:14:19";"F_OFF"
"1605";"2024-06-27 14:14:37";"F_ON"
"1606";"2024-06-27 14:14:44";"F_OFF"
"1607";"2024-06-27 14:15:08";"F_ON"
"1608";"2024-06-27 14:15:16";"F_OFF"
"1609";"2024-06-27 14:15:28";"F_ON"
"1610";"2024-06-27 14:15:36";"F_OFF"
"1611";"2024-06-27 14:15:43";"F_ON"
"1612";"2024-06-27 14:15:49";"F_OFF"
"1613";"2024-06-27 14:16:05";"F_ON"
"1614";"2024-06-27 14:16:13";"F_OFF"
"1615";"2024-06-27 14:20:33";"F_ON"
"1616";"2024-06-27 14:20:41";"F_OFF"
"1617";"2024-06-27 14:20:54";"F_ON"
"1618";"2024-06-27 14:21:00";"F_OFF"
"1619";"2024-06-27 14:21:10";"F_ON"
"1620";"2024-06-27 14:34:44";"F_OFF"
"1621";"2024-06-27 14:34:51";"F_ON"
"1622";"2024-06-27 14:34:59";"F_OFF"
"1623";"2024-06-27 14:35:28";"F_ON"
"1624";"2024-06-27 14:35:34";"F_OFF"
"1625";"2024-06-27 14:35:53";"F_ON"
"1626";"2024-06-27 14:36:01";"F_OFF"
"1627";"2024-06-27 14:36:17";"F_ON"
"1628";"2024-06-27 14:36:25";"F_OFF"
"1629";"2024-06-27 14:36:49";"F_OFF"
"1630";"2024-06-27 14:37:01";"F_ON"
"1631";"2024-06-27 14:37:08";"F_OFF"
"1632";"2024-06-27 14:37:24";"F_ON"
"1633";"2024-06-27 14:37:32";"F_OFF"
"1634";"2024-06-27 14:37:48";"F_ON"
"1635";"2024-06-27 14:37:54";"F_OFF"
"1636";"2024-06-27 14:38:12";"F_ON"
"1637";"2024-06-27 14:38:20";"F_OFF"
"1638";"2024-06-27 14:38:26";"F_ON"
"1639";"2024-06-27 14:38:32";"F_OFF"
"1640";"2024-06-27 14:42:19";"F_ON"
"1641";"2024-06-27 14:42:25";"F_OFF"
"1642";"2024-06-27 14:43:02";"F_ON"
"1643";"2024-06-27 14:43:10";"F_OFF"
"1644";"2024-06-27 14:43:16";"F_ON"
"1645";"2024-06-27 14:43:24";"F_OFF"
"1646";"2024-06-27 14:43:30";"F_ON"
"1647";"2024-06-27 14:43:42";"F_OFF"
"1648";"2024-06-27 14:43:49";"F_ON"
"1649";"2024-06-27 15:01:52";"F_OFF"
"1650";"2024-06-27 15:01:59";"F_ON"
"1651";"2024-06-27 15:02:05";"F_OFF"
"1652";"2024-06-27 15:02:20";"F_ON"
"1653";"2024-06-27 15:02:26";"F_OFF"
"1654";"2024-06-27 15:02:51";"F_ON"
"1655";"2024-06-27 15:02:57";"F_OFF"
"1656";"2024-06-27 15:03:11";"F_ON"
"1657";"2024-06-27 15:03:18";"F_OFF"
"1658";"2024-06-27 15:03:25";"F_ON"
"1659";"2024-06-27 15:03:31";"F_OFF"
"1660";"2024-06-27 15:03:50";"F_ON"
"1661";"2024-06-27 15:03:56";"F_OFF"
"1662";"2024-06-27 15:04:14";"F_ON"
"1663";"2024-06-27 15:04:22";"F_OFF"
"1664";"2024-06-27 15:04:40";"F_ON"
"1665";"2024-06-27 15:04:49";"F_OFF"
"1666";"2024-06-27 15:05:04";"F_ON"
"1667";"2024-06-27 15:05:12";"F_OFF"
"1668";"2024-06-27 15:05:33";"F_ON"
"1669";"2024-06-27 15:05:41";"F_OFF"
"1670";"2024-06-27 15:05:47";"F_ON"
"1671";"2024-06-27 15:05:54";"F_OFF"
"1672";"2024-06-27 15:06:28";"F_ON"
"1673";"2024-06-27 15:06:34";"F_OFF"
"1674";"2024-06-27 15:09:55";"F_ON"
"1675";"2024-06-27 15:10:04";"F_OFF"
"1676";"2024-06-27 15:10:25";"F_ON"
"1677";"2024-06-27 15:10:33";"F_OFF"
"1678";"2024-06-27 15:10:39";"F_ON"
"1679";"2024-06-27 15:10:45";"F_OFF"
"1680";"2024-06-27 15:10:55";"F_ON"
"1681";"2024-06-27 15:29:03";"F_OFF"
"1682";"2024-06-27 15:29:11";"F_ON"
"1683";"2024-06-27 15:29:19";"F_OFF"
"1684";"2024-06-27 15:29:41";"F_ON"
"1685";"2024-06-27 15:29:53";"F_OFF"
"1686";"2024-06-27 15:30:28";"F_ON"
